d_company,fecha,Price,id_country,id_sector,Revenue:Q
313,2022-09-21,117.49,11,3,-6.160319364
65,2022-09-21,465.74,11,8,-1.641264223
17,2022-09-21,296.48,11,8,3.032237394
209,2022-09-21,76.52,11,5,-21.13089893
338,2022-09-21,304.56,11,4,64.22755598
550,2022-09-21,113.19,11,11,3.934916573
119,2022-09-21,118.24,11,6,0.423311005
609,2022-09-21,385.29,11,4,35.64162123
798,2022-09-21,43.94,11,6,
586,2022-09-21,176.69,11,5,-25.40444516
216,2022-09-21,620.2,11,9,-12.79894233
494,2022-09-21,68.69,11,9,-21.5049767
715,2022-09-21,247.63,11,9,-25.69800793
258,2022-09-21,237.86,11,7,-12.77035444
815,2022-09-21,104.07,11,10,-26.85035737
922,2022-09-21,260.82,47,2,-7.989270771
781,2022-09-21,65.95,11,11,3.189988604
456,2022-09-21,87.83,11,11,4.65908001
305,2022-09-21,42.1,11,11,-2.153207806
730,2022-09-21,99.01,11,10,-47.9387917
686,2022-09-21,89.02,11,5,-15.61335013
520,2022-09-21,177.26,11,9,-7.95453393
9,2022-09-21,90.95,11,6,12.82849082
1109,2022-09-21,146.25,11,4,-29.04963056
693,2022-09-21,430.45,11,2,-1.18971069
430,2022-09-21,47.39,11,5,-16.96295324
1261,2022-09-21,93.29,11,9,-18.69517794
290,2022-09-21,153.25,11,5,-30.31583947
223,2022-09-21,80.45,11,4,-14.42304423
490,2022-09-21,34.26,11,2,-25.12462828
556,2022-09-21,139.82,11,2,-16.39814517
566,2022-09-21,41,11,11,-4.144844961
175,2022-09-21,99.59,11,4,0.030131358
797,2022-09-21,196.24,11,4,-18.65362252
721,2022-09-21,105.7,11,1,-18.8419627
214,2022-09-21,13.05,11,10,-19.52042138
293,2022-09-21,49.8,11,4,-20.83425963
518,2022-09-21,62.22,11,5,1.59727971
1260,2022-09-21,57.3,11,5,-30.59045783
1068,2022-09-21,30.4,11,3,-18.3798594
2036,2022-09-21,32.72,11,3,-19.316564
1372,2022-09-21,24.25,11,2,-10.29652419
236,2022-09-21,28.1,11,1,-42.73120782
807,2022-09-21,84.39,16,10,-26.5152034
500,2022-09-21,287.6,11,4,-3.073603087
1294,2022-09-21,175.83,11,5,-43.6514559
171,2022-09-21,228.2,11,5,-2.280428159
116,2022-09-21,65.22,11,5,-31.13455735
231,2022-09-21,79.72,11,7,28.7443091
224,2022-09-21,37.68,11,10,-13.39907027
499,2022-09-21,155.6,11,10,22.78782764
107,2022-09-21,63.5,11,8,8.988094303
356,2022-09-21,120.73,11,4,-9.815969975
962,2022-09-21,103.74,11,2,4.682098414
78,2022-09-21,320.71,11,2,-4.101094307
396,2022-09-21,27.08,11,6,-27.43309662
512,2022-09-21,63.07,11,2,-10.80344339
1125,2022-09-21,75.16,11,10,-14.50658511
229,2022-09-21,198.84,11,8,-23.54054261
855,2022-09-21,24.44,11,9,-24.77848172
1017,2022-09-21,69.07,11,8,-21.66269578
334,2022-09-21,223.41,11,7,8.177784739
279,2022-09-21,116.92,11,6,13.28525387
622,2022-09-21,12.6,11,4,-24.81062171
316,2022-09-21,124.63,11,10,-16.92548738
689,2022-09-21,62.89,11,8,-17.02071694
18,2022-09-21,271.57,11,10,-16.47489138
64,2022-09-21,174.3,11,5,-8.79169805
801,2022-09-21,46.57,11,7,-5.415859132
816,2022-09-21,16.8,11,9,-8.457520024
783,2022-09-21,33.43,11,5,-6.725471605
457,2022-09-21,26,11,4,-29.65430957
150,2022-09-21,490.63,11,8,12.6961857
541,2022-09-21,13.72,11,2,-6.785440025
974,2022-09-21,232.58,11,5,17.11764826
690,2022-09-21,204.32,11,5,3.622275307
399,2022-09-21,333.48,11,8,-38.19752138
185,2022-09-21,192.72,11,5,-7.956410593
324,2022-09-21,198.17,11,8,-42.89049044
780,2022-09-21,66.83,11,8,-12.73178345
584,2022-09-21,46.15,11,5,-9.239624515
79,2022-09-21,28.47,11,4,-38.81243946
197,2022-09-21,93.61,11,2,-30.60879596
74,2022-09-21,124.93,11,4,-0.019550584
477,2022-09-21,99.15,11,1,-20.64526079
840,2022-09-21,34.26,11,1,-21.92834714
911,2022-09-21,26.57,11,3,-24.45136894
77,2022-09-21,408.68,11,4,-12.12440781
121,2022-09-21,195.04,11,8,-31.1493949
1356,2022-09-21,16.01,11,2,-23.23357728
562,2022-09-21,34.87,11,9,-12.99874366
343,2022-09-21,195.52,11,8,-13.85645538
753,2022-09-21,50.15,11,9,2.462533801
727,2022-09-21,140.51,11,7,9.517558262
758,2022-09-21,188.26,11,4,1.694444873
726,2022-09-21,116.33,11,5,-16.56196879
744,2022-09-21,165.22,11,5,-22.43016833
8,2022-09-21,163.28,11,8,-5.922708822
289,2022-09-21,52.55,11,5,-19.65484459
11,2022-09-21,112.49,11,2,-18.12390014
1067,2022-09-21,26.36,11,4,-24.280543
596,2022-09-21,72.91,11,7,21.59583673
351,2022-09-21,37.16,11,7,-0.630779609
652,2022-09-21,17.13,11,2,-26.80690167
379,2022-09-21,162.05,11,4,1.104320119
277,2022-09-21,120.73,11,7,1.84280616
854,2022-09-21,19.8,11,9,-15.73571106
322,2022-09-21,17.52,11,6,-0.042886056
243,2022-09-21,322.86,11,4,-8.787430044
407,2022-09-21,34.44,11,7,-6.506462254
404,2022-09-21,45.27,11,7,-17.93172403
219,2022-09-21,228.72,11,5,-9.038211018
563,2022-09-21,213.4,11,8,-22.41664469
200,2022-09-21,398.65,11,4,-25.19084892
874,2022-09-21,77.94,11,7,44.02420387
898,2022-09-21,36.62,11,10,-5.350219096
792,2022-09-21,91.84,11,5,-13.00674871
603,2022-09-21,75.92,11,10,-13.11387695
1177,2022-09-21,47.99,11,2,-25.1526363
52,2022-09-21,276.53,14,1,-10.31085183
859,2022-09-21,81.55,11,3,-28.42095775
741,2022-09-21,48.33,11,10,5.428045394
72,2022-09-21,420.2,11,5,-3.251873711
888,2022-09-21,52.88,11,2,-17.19337594
75,2022-09-21,188.36,11,10,-16.4525691
1323,2022-09-21,8.46,11,3,-19.35355775
547,2022-09-21,75.7,11,1,-22.52466453
398,2022-09-21,185.64,11,2,4.170705966
549,2022-09-21,25.18,11,6,1.152371427
164,2022-09-21,94.67,11,6,19.78540813
1092,2022-09-21,234.39,11,2,-32.42680039
240,2022-09-21,148.17,11,10,-12.49815611
122,2022-09-21,153.6,11,2,-4.443288866
574,2022-09-21,329.13,11,1,-13.65046272
920,2022-09-21,47.61,11,5,-13.94406433
22,2022-09-21,304.5,11,4,-11.63032709
850,2022-09-21,49.81,11,3,-50.20493654
604,2022-09-21,77.3,11,7,-19.42738611
34,2022-09-21,251.08,11,10,7.877008986
190,2022-09-21,345.47,11,8,15.51411171
81,2022-09-21,85.73,26,8,-20.09268479
24,2022-09-21,84.53,11,8,8.647258032
16,2022-09-21,142.12,11,3,-32.80060928
254,2022-09-21,64.52,11,2,-4.714375177
426,2022-09-21,1160.06,11,8,-16.81831689
877,2022-09-21,32.78,11,10,-21.62373889
332,2022-09-21,64.73,11,4,-14.75798689
160,2022-09-21,50.1,11,4,-35.843006
2,2022-09-21,238.95,11,4,-19.76104822
636,2022-09-21,157.69,11,9,-22.8328163
232,2022-09-21,125.76,11,8,-28.29285059
1663,2022-09-21,95.46,11,10,-31.63360614
535,2022-09-21,331.92,11,8,-1.606682566
1108,2022-09-21,49.29,11,7,-5.025328631
118,2022-09-21,59.75,11,7,-1.544446419
725,2022-09-21,403.86,11,4,-12.74180128
331,2022-09-21,87.04,11,7,10.17721635
278,2022-09-21,266.7,11,2,-18.01188032
88,2022-09-21,86.36,11,2,-5.087489492
588,2022-09-21,53.5,11,1,-19.96117422
276,2022-09-21,237.86,11,4,3.22866188
357,2022-09-21,439.57,11,2,-12.85055091
558,2022-09-21,58.57,11,2,-0.372941869
718,2022-09-21,65.35,11,4,-25.11624589
67,2022-09-21,236.87,11,3,-36.765531
1530,2022-09-21,15.21,11,10,-30.00152208
335,2022-09-21,42.4,11,1,-43.24795009
3214,2022-09-21,16.33,11,3,-26.31026877
1395,2022-09-21,16.01,11,3,-26.79487007
55,2022-09-21,83.97,11,11,3.720351168
82,2022-09-21,99.79,11,10,-22.93555544
986,2022-09-21,28.41,11,11,-4.950892963
915,2022-09-21,218.91,11,5,-4.103317855
204,2022-09-21,227.89,11,5,-17.26720286
675,2022-09-21,91.18,11,2,-19.24179023
132,2022-09-21,492.87,11,5,11.16106249
1441,2022-09-21,14.58,11,10,-25.72592691
982,2022-09-21,42.17,11,11,15.55773171
306,2022-09-21,110.5,11,1,-21.96750981
15,2022-09-21,132.61,11,4,-50.37138959
822,2022-09-21,4031.49,11,10,-17.60294428
288,2022-09-21,159.17,23,4,-15.58607924
199,2022-09-21,62.68,11,6,3.230738098
422,2022-09-21,251.6,11,5,-21.14509084
731,2022-09-21,64.99,11,3,-20.82137526
409,2022-09-21,68.34,11,4,10.35038915
453,2022-09-21,58.43,11,6,-12.11228779
84,2022-09-21,66.75,11,4,-16.85822855
207,2022-09-21,695.425,11,10,1.452290766
1465,2022-09-21,26.8,11,8,-21.60238277
402,2022-09-21,67.03,11,5,-12.65939159
389,2022-09-21,85.46,11,5,-2.936485489
932,2022-09-21,118.1,11,1,-23.8132927
1019,2022-09-21,21.4,11,3,-40.00372498
311,2022-09-21,258.63,11,5,-9.47128197
300,2022-09-21,117.91,11,4,-5.728862406
663,2022-09-21,343.28,11,4,-2.441241497
94,2022-09-21,91.18,11,4,-20.47099948
1357,2022-09-21,41.57,14,5,-26.26366208
26,2022-09-21,168.44,11,7,5.026172143
653,2022-09-21,125.95,11,8,-30.21208047
23,2022-09-21,43.92,11,8,-17.66421779
487,2022-09-21,14.93,11,11,
60,2022-09-21,96.42,11,7,5.139339161
217,2022-09-21,81.27,11,6,2.93533559
1256,2022-09-21,72.76,11,11,0.513444075
158,2022-09-21,228,11,6,-3.533446674
148,2022-09-21,158.45,11,2,-16.43030441
900,2022-09-21,324.35,11,10,-31.48901899
431,2022-09-21,113.3,11,1,-11.2709433
606,2022-09-21,28.43,11,11,7.435369791
559,2022-09-21,76.06,11,2,10.81330938
14,2022-09-21,135.73,11,7,-8.852259153
139,2022-09-21,121.36,11,2,8.366045914
95,2022-09-21,108.55,11,9,-30.77761101
291,2022-09-21,91.87,11,2,-18.95707855
868,2022-09-21,111.75,11,4,0.975875891
416,2022-09-21,64.48,11,11,-2.867657529
239,2022-09-21,301.73,11,9,-13.50486807
1112,2022-09-21,39.34,11,10,-14.84062466
1096,2022-09-21,84.47,11,4,-34.48382377
62,2022-09-21,124.62,11,4,-19.01926619
576,2022-09-21,136.53,11,5,6.596179391
671,2022-09-21,121.77,11,8,-14.51104735
2144,2022-09-21,92.31,11,10,-20.97352496
569,2022-09-21,106.98,11,2,1.835859751
61,2022-09-21,84.32,11,5,-14.62226928
310,2022-09-21,62.54,11,9,-4.045311932
1025,2022-09-21,55.9,11,9,-15.33206706
125,2022-09-21,684.63,11,8,-1.236296476
585,2022-09-21,21.87,11,2,-2.344088545
413,2022-09-21,143.26,11,5,9.680410372
349,2022-09-21,217.59,11,8,-14.9744428
1199,2022-09-21,74.89,11,5,-35.95992921
428,2022-09-21,231.06,11,5,-14.49958302
1110,2022-09-21,35.5,11,5,5.532807823
270,2022-09-21,372.4,11,4,-19.28279926
386,2022-09-21,87.85,11,10,-2.824564146
941,2022-09-21,46.76,11,10,-38.18903189
90,2022-09-21,334.88,11,2,-16.87933107
50,2022-09-21,147.63,11,4,-30.92363652
435,2022-09-21,300.26,11,9,-7.942479441
135,2022-09-21,37.58,11,6,-7.987875145
905,2022-09-21,59.53,11,4,-34.08345036
1337,2022-09-21,46.58,11,1,-31.45590801
237,2022-09-21,166.26,11,11,5.97086754
134,2022-09-21,401.43,11,4,-29.54896433
201,2022-09-21,213.84,11,1,-12.59816105
1076,2022-09-21,168.57,11,2,-45.49169606
342,2022-09-21,95.65,11,9,-23.43440243
764,2022-09-21,97.76,11,4,-26.50620536
917,2022-09-21,215.79,11,5,2.704565599
909,2022-09-21,287.96,35,4,-7.728786258
144,2022-09-21,76.13,11,11,12.50064123
1695,2022-09-21,34.12,11,5,-20.24310448
906,2022-09-21,83.46,11,5,-42.79730759
97,2022-09-21,88.6,11,10,3.29500361
468,2022-09-21,67.77,11,2,-22.08682858
643,2022-09-21,177.64,11,8,-23.73024764
133,2022-09-21,212.47,11,8,-19.57522209
763,2022-09-21,359.53,11,2,-36.4237604
680,2022-09-21,30.63,11,2,-14.72034074
233,2022-09-21,313.11,11,4,-0.381792567
266,2022-09-21,78.45,11,7,-1.723861257
497,2022-09-21,110.05,11,2,-22.80946959
571,2022-09-21,117.92,11,3,-22.02089855
1220,2022-09-21,31.96,11,10,-14.29121514
708,2022-09-21,72.19,11,6,
129,2022-09-21,159.03,11,10,-27.95874742
296,2022-09-21,120.2,11,4,-8.156843798
661,2022-09-21,368.15,11,4,-17.95917415
1057,2022-09-21,214.19,11,8,-38.41833077
827,2022-09-21,80.97,11,4,-32.88919087
6,2022-09-21,300.8,11,10,-2.036560469
51,2022-09-21,163.3,11,4,-8.301847702
766,2022-09-21,61.54,11,5,-18.21275852
31,2022-09-21,525.69,11,8,-10.69344973
130,2022-09-21,62.96,11,10,4.269561868
103,2022-09-21,136.77,11,3,8.573472213
495,2022-09-21,189.96,11,10,-17.160007
323,2022-09-21,151.93,26,5,-1.930080267
410,2022-09-21,567.06,11,5,-11.02198987
255,2022-09-21,157.06,11,2,-13.00304398
745,2022-09-21,57.37,11,4,-18.94603006
178,2022-09-21,46,11,2,-19.90988502
752,2022-09-21,351.3,11,4,-19.34521311
597,2022-09-21,71.32,11,7,-16.69719511
817,2022-09-21,42,11,9,-24.90720351
577,2022-09-21,410.82,11,10,6.521117282
73,2022-09-21,211.89,11,5,-18.96030156
2258,2022-09-21,36.12,11,5,-11.57894668
71,2022-09-21,173.83,11,5,-19.19168869
564,2022-09-21,282.87,11,5,-18.66877371
7,2022-09-21,512.08,11,8,1.554156728
1493,2022-09-21,94.64,11,8,-35.62476134
184,2022-09-21,43.93,11,2,-20.3382736
194,2022-09-21,105.53,11,6,13.89338376
710,2022-09-21,45.52,11,9,-22.15943597
627,2022-09-21,176.72,11,4,-17.77405419
437,2022-09-21,180.31,11,5,-13.95754088
56,2022-09-21,39.48,11,3,-20.81399166
120,2022-09-21,280.4,11,8,12.04347481
1013,2022-09-21,37.16,11,10,-32.73720076
892,2022-09-21,9.04,11,8,-14.19447351
394,2022-09-21,32.02,11,9,23.71981107
13,2022-09-21,187.02,11,4,-13.51157984
2004,2022-09-21,25.16,11,9,-43.2319557
560,2022-09-21,160.47,11,1,-11.57712718
719,2022-09-21,65.01,11,2,0.413438422
461,2022-09-21,33.43,11,7,-27.71711181
30,2022-09-21,134.77,11,7,-5.811825137
36,2022-09-21,104.49,11,3,-24.62126566
387,2022-09-21,12.22,11,3,
146,2022-09-21,168.89,11,5,9.090429729
631,2022-09-21,280.94,11,8,-16.90132111
420,2022-09-21,99.93,11,11,5.906923533
40,2022-09-21,42.27,11,2,-16.29988028
444,2022-09-21,68.99,11,9,-24.48190938
628,2022-09-21,258.2,11,8,-37.36091624
934,2022-09-21,34.78,11,4,-28.94790963
703,2022-09-21,86.64,11,5,-9.960057141
1150,2022-09-21,33.61,11,1,-27.56687149
513,2022-09-21,29.96,11,9,-22.79040623
1267,2022-09-21,142.5,11,10,-22.13670499
286,2022-09-21,31.47,11,6,-0.711529511
485,2022-09-21,205.02,14,2,-10.71343774
476,2022-09-21,516.75,11,5,2.756291408
1510,2022-09-21,63.99,11,10,-18.27586311
336,2022-09-21,72.5,11,11,6.043378521
635,2022-09-21,93.38,11,5,7.271694828
371,2022-09-21,112.57,11,10,-4.091672209
749,2022-09-21,285.08,11,4,-33.63133098
505,2022-09-21,110.2,11,8,-8.580776559
1248,2022-09-21,57.1,11,2,-14.53470805
152,2022-09-21,151.24,11,8,-22.0475985
145,2022-11-02,122.86,11,5,-14.07087727
1389,2022-11-02,53.7,11,5,-8.556739919
42,2022-11-02,98.04,11,8,-12.32156318
21,2022-11-02,144.52,11,8,-0.376226816
886,2022-11-02,373.51,11,8,30.73046828
37,2022-11-02,272.45,26,4,-9.834011373
198,2022-11-02,72.66,11,3,-6.91774797
54,2022-11-02,301.22,11,4,-26.04286997
949,2022-11-02,186.89,11,10,-5.096526987
96,2022-11-02,58.63,11,4,-34.73953311
673,2022-11-02,25.83,11,11,27.04264991
303,2022-11-02,66.69,11,2,17.96193885
272,2022-11-02,135.27,11,8,13.51799496
186,2022-11-02,245.17,11,1,5.581858814
762,2022-11-02,85.41,11,4,-23.95155773
4151,2022-11-02,43.56,11,5,-17.90425887
367,2022-11-02,266.52,11,1,39.65266917
536,2022-11-02,142.38,11,9,-18.73934114
694,2022-11-02,179.08,11,8,-42.02279235
1155,2022-11-02,102.01,26,5,-10.37096558
826,2022-11-02,52.12,11,11,-8.522628137
337,2022-11-02,123.34,11,2,-2.149945774
4,2022-11-02,87.07,11,3,-25.68092268
5,2022-11-02,86.97,11,3,-25.40078161
114,2022-11-02,44.84,11,7,-15.599924
3,2022-11-02,92.12,11,10,-26.00802992
641,2022-11-02,10.84,14,1,-5.565211438
567,2022-11-02,81.17,11,11,-10.64830056
3004,2022-11-02,13.58,11,5,-26.83189486
242,2022-11-02,88.21,11,11,-8.703073748
123,2022-11-02,143.5,11,2,-15.76305098
251,2022-11-02,57.28,11,2,-1.84128231
105,2022-11-02,205.19,11,9,-12.21683988
460,2022-11-02,138.16,11,11,-6.358520911
384,2022-11-02,308.77,11,2,15.94022128
491,2022-11-02,154.81,11,8,4.551495664
414,2022-11-02,130.09,11,5,3.359326189
59,2022-11-02,269.01,11,8,18.33069911
252,2022-11-02,74.03,11,4,4.020655635
128,2022-11-02,141.24,11,4,-9.847931835
601,2022-11-02,209.45,11,4,-25.17772213
176,2022-11-02,279.13,11,2,-0.672242352
709,2022-11-02,44.24,11,6,10.00630694
1,2022-11-02,145.03,11,4,-7.923455659
137,2022-11-02,87.76,11,4,-21.93003234
479,2022-11-02,88,26,10,-19.03579168
203,2022-11-02,95.8,11,7,8.248749661
440,2022-11-02,125.04,11,4,5.733129255
294,2022-11-02,185.35,11,2,12.41919964
1172,2022-11-02,131.02,11,2,-26.97152864
70,2022-11-02,18.43,11,3,-0.553517194
743,2022-11-02,105.55,11,11,-4.434087313
241,2022-11-02,199.38,11,4,3.359259301
92,2022-11-02,237.44,11,4,9.25149907
228,2022-11-02,2478.68,11,10,23.52082305
478,2022-11-02,171.18,11,9,-21.28102566
742,2022-11-02,165.5,11,1,-6.890614795
439,2022-11-02,27.59,11,6,-9.643529
683,2022-11-02,47.85,11,1,-40.28155236
25,2022-11-02,36.09,11,2,1.093213003
381,2022-11-02,42.04,11,2,0.197585155
1311,2022-11-02,32.68,11,10,-39.20835221
401,2022-11-02,51.93,11,8,-25.79074062
154,2022-11-02,228,11,8,-6.530500771
10,2022-11-02,289.46,11,2,-9.029199776
804,2022-11-02,66.01,11,10,-27.89503454
269,2022-11-02,278.37,11,8,34.27068555
1171,2022-11-02,356.02,11,8,-28.99765078
918,2022-11-02,297.95,11,8,-21.98739522
109,2022-11-02,638.81,11,2,3.744666071
111,2022-11-02,147.41,11,5,-0.807480616
136,2022-11-02,1778.18,11,10,-18.9126773
1131,2022-11-02,36.34,11,10,-1.80076188
961,2022-11-02,71.24,11,9,-37.76810585
173,2022-11-02,41.93,11,8,0.720632307
49,2022-11-02,77.45,11,8,4.678681148
38,2022-11-02,456.03,11,4,-19.55391891
662,2022-11-02,137.73,11,4,-2.982410639
724,2022-11-02,57.14,11,2,-4.389944868
573,2022-11-02,66.44,11,7,2.273633713
246,2022-11-02,145.09,11,4,-3.588284244
1153,2022-11-02,44.08,11,10,-35.50840846
851,2022-11-02,111.89,11,9,-24.46709285
973,2022-11-02,52.26,11,7,13.15405357
295,2022-11-02,103.21,11,2,-17.61913261
565,2022-11-02,75.05,11,8,31.41347901
1094,2022-11-02,62.36,11,10,-31.57779128
1196,2022-11-02,8.69,11,10,-49.91354819
378,2022-11-02,39.12,11,5,2.187300864
881,2022-11-02,44.9,11,8,-50.17754088
91,2022-11-02,214.54,11,5,2.483510359
799,2022-11-02,126.1,11,2,13.59303852
519,2022-11-02,69.85,11,9,-15.27171712
517,2022-11-02,172.4,11,4,5.655093682
1034,2022-11-02,94,11,1,-34.73601888
248,2022-11-02,85.06,11,8,7.589173015
640,2022-11-02,28.11,11,11,-5.948671228
1145,2022-11-02,61.95,11,4,8.058605938
528,2022-11-02,103.17,11,1,7.801424433
861,2022-11-02,88.17,11,5,-17.77923896
970,2022-11-02,215.75,11,8,-12.25394676
87,2022-11-02,78.93,11,2,16.97314296
327,2022-11-02,347.245,11,3,-19.71956622
12,2022-11-02,178.5,11,6,13.68740593
264,2022-11-02,1407.98,11,10,-3.639577628
115,2022-11-02,210.54,16,2,3.512716027
615,2022-11-02,72.47,11,7,-24.27128117
93,2022-11-02,320.86,11,8,31.44339144
700,2022-11-02,99.05,11,2,-16.89818777
317,2022-11-02,415.81,11,5,6.770716157
45,2022-11-02,44.57,11,4,-8.98056511
112,2022-11-02,45.55,11,2,-5.568464265
579,2022-11-02,39.56,11,2,2.582694946
646,2022-11-02,137.68,11,7,-2.313915125
159,2022-11-02,172.88,11,2,-19.451198
685,2022-11-02,57.04,11,11,-14.72881141
28,2022-11-02,58.81,11,7,-5.919312329
363,2022-11-02,60.26,11,4,-24.72092009
165,2022-11-02,72.77,11,7,-1.952347206
57,2022-11-02,30.91,11,3,-22.39638752
1111,2022-11-02,67.79,11,2,-16.1851784
649,2022-11-02,35.91,11,7,6.927241676
47,2022-11-02,126.51,11,6,35.90335521
380,2022-11-02,88.21,11,11,-2.573441986
360,2022-11-02,239.26,11,7,-1.321222662
406,2022-11-02,93.09,11,11,60.64767328
809,2022-11-02,270.43,11,8,-24.25048028
483,2022-11-02,112.06,11,5,-2.52261791
475,2022-11-02,31.75,11,4,-10.34293987
234,2022-11-02,66.91,11,1,17.28334395
408,2022-11-02,79.18,11,5,22.91214305
29,2022-11-02,483.51,11,7,-8.271205855
480,2022-11-02,30.68,11,6,10.73099994
191,2022-11-02,128.84,11,9,-27.44862641
162,2022-11-02,28.53,11,5,-16.27476434
352,2022-11-02,241.25,11,5,25.50144226
69,2022-11-02,96.8,11,8,1.512831029
43,2022-11-02,242.54,11,8,-2.998111298
657,2022-11-02,139.71,11,10,7.281762826
1668,2022-11-02,69.76,11,8,-34.93144041
85,2022-11-02,385.95,11,5,1.955343743
1624,2022-11-02,32.06,11,5,-24.86523846
1427,2022-11-02,28.18,11,8,-28.37510828
212,2022-11-02,67.44,11,6,20.220116
282,2022-11-02,115.95,11,8,13.91658179
424,2022-11-02,154.83,11,6,27.35758225
415,2022-11-02,94.23,11,9,-31.9415896
447,2022-11-02,101.03,11,2,-9.801445675
2183,2022-11-02,14.55,11,3,-47.52974962
181,2022-11-02,249.68,11,10,6.192919294
366,2022-11-02,153.2,11,10,-6.230877482
189,2022-11-02,69.04,11,11,-13.44101763
895,2022-11-02,339.03,11,10,-2.848586974
612,2022-11-02,130.78,11,5,-1.918600247
329,2022-11-02,46.93,11,1,-28.34544407
506,2022-11-02,75.17,11,10,6.896773204
613,2022-11-02,111.02,11,11,-12.51772823
143,2022-11-02,92.88,11,11,-12.98205598
443,2022-11-02,60.54,11,1,-7.183454789
1378,2022-11-02,28.16,11,4,-4.119853447
1024,2022-11-02,75.98,11,1,-24.12257751
179,2022-11-02,150.61,11,5,3.953297158
530,2022-11-02,38.06,11,10,-27.70905353
284,2022-11-02,137.23,11,1,-16.59110392
542,2022-11-02,58.76,11,11,-11.45795875
192,2022-11-02,70.31,11,8,-32.92950841
313,2022-11-02,128.66,11,3,7.522468732
65,2022-11-02,538.12,11,8,8.818565721
17,2022-11-02,354.96,11,8,23.38919124
209,2022-11-02,84.95,11,5,-4.918886714
338,2022-11-02,289.5,11,4,71.98360176
550,2022-11-02,108.76,11,11,-6.283611738
119,2022-11-02,135.59,11,6,21.26625289
609,2022-11-02,326.92,11,4,13.31716237
798,2022-11-02,40.47,11,6,3.30940691
586,2022-11-02,161.86,11,5,-20.91145487
216,2022-11-02,549.25,11,9,-21.08584276
494,2022-11-02,61.85,11,9,-21.30201491
715,2022-11-02,216.32,11,9,-31.06688114
258,2022-11-02,189.96,11,7,-26.7709455
815,2022-11-02,87.54,11,10,-9.817656134
922,2022-11-02,321.87,47,2,17.42354887
781,2022-11-02,60.77,11,11,-7.891713829
456,2022-11-02,76.24,11,11,-10.24760001
305,2022-11-02,38.04,11,11,-17.25588766
730,2022-11-02,90.34,11,10,-48.32103564
686,2022-11-02,93.31,11,5,-6.12499195
520,2022-11-02,158.46,11,9,-11.88340526
9,2022-11-02,109.61,11,6,29.35226817
1109,2022-11-02,139.42,11,4,-19.05481089
693,2022-11-02,415.26,11,2,5.635357092
430,2022-11-02,48.01,11,5,-11.55832757
1261,2022-11-02,99.17,11,9,-11.95033012
290,2022-11-02,154.56,11,5,-20.74835411
223,2022-11-02,79.47,11,4,-17.65905306
490,2022-11-02,34.71,11,2,-6.266811986
556,2022-11-02,115.75,11,2,-23.71251279
566,2022-11-02,37.98,11,11,-9.84059648
175,2022-11-02,100.56,11,4,3.531350152
797,2022-11-02,178.28,11,4,-28.22288619
721,2022-11-02,119.87,11,1,-8.136601396
214,2022-11-02,13.06,11,10,-7.593643704
293,2022-11-02,53.23,11,4,-8.858981998
518,2022-11-02,62.25,11,5,6.160414247
1260,2022-11-02,57.64,11,5,-18.37006577
1068,2022-11-02,28.17,11,3,-16.14713468
2036,2022-11-02,30.05,11,3,-17.2281562
1372,2022-11-02,22.56,11,2,-8.647740707
236,2022-11-02,31.01,11,1,-21.96423525
807,2022-11-02,84.53,16,10,-23.17411814
500,2022-11-02,318.51,11,4,9.815887595
1294,2022-11-02,105.71,11,5,-53.36803655
171,2022-11-02,246.37,11,5,6.825486679
116,2022-11-02,77.4,11,5,2.699084908
231,2022-11-02,79.81,11,7,16.52234005
224,2022-11-02,38.52,11,10,0.412477463
499,2022-11-02,175.07,11,10,35.81231853
107,2022-11-02,77.88,11,8,32.22852809
356,2022-11-02,107.58,11,4,-13.15106096
962,2022-11-02,112.26,11,2,14.89398568
78,2022-11-02,349.79,11,2,14.22430515
396,2022-11-02,35.79,11,6,0.227929286
512,2022-11-02,72.37,11,2,4.407725991
1125,2022-11-02,62.63,11,10,-28.77797245
229,2022-11-02,213.82,11,8,2.008250107
855,2022-11-02,23.65,11,9,-25.0411598
1017,2022-11-02,69.68,11,8,-13.38719335
334,2022-11-02,235.11,11,7,9.043999351
279,2022-11-02,140.4,11,6,37.98855256
622,2022-11-02,14,11,4,-7.384864053
316,2022-11-02,129.73,11,10,-16.34149968
689,2022-11-02,74.25,11,8,1.837877206
18,2022-11-02,288.73,11,10,-4.717033577
64,2022-11-02,200.47,11,5,2.851147998
801,2022-11-02,46.31,11,7,-9.623865831
816,2022-11-02,18,11,9,-9.557333131
783,2022-11-02,35.34,11,5,4.547897995
457,2022-11-02,26.98,11,4,-26.05736325
150,2022-11-02,559.58,11,8,29.50562424
541,2022-11-02,14.98,11,2,15.74419609
974,2022-11-02,253.78,11,5,20.77539488
690,2022-11-02,218.42,11,5,16.00313721
399,2022-11-02,372.64,11,8,-13.83248809
185,2022-11-02,209.57,11,5,6.238348353
324,2022-11-02,210.98,11,8,-29.87203209
780,2022-11-02,77.15,11,8,1.446414767
584,2022-11-02,49.05,11,5,10.19156189
79,2022-11-02,27.42,11,4,-37.88398805
197,2022-11-02,92.63,11,2,-17.72695242
74,2022-11-02,136.83,11,4,5.437863346
477,2022-11-02,94.26,11,1,-21.29060417
840,2022-11-02,32.72,11,1,-28.30485427
