Ticker,Name
MVIS UQ Equity,MicroVision Inc
7966 JT Equity,Lintec Corp
ISCD IT Equity,Isracard Ltd
000598 C2 Equity,Chengdu Xingrong Environment Co Ltd
600328 C1 Equity,CNSIG Inner Mongolia Chemical Industry Co Ltd
AEM SP Equity,AEM Holdings Ltd
PAYA UR Equity,Paya Holdings Inc
601702 C1 Equity,Shanghai Huafon Aluminium Corp
STGW UW Equity,Stagwell Inc
2154 JT Equity,BeNext-Yumeshin Group Co
CPA UN Equity,Copa Holdings SA
AYA CT Equity,Aya Gold & Silver Inc
VTYX UW Equity,Ventyx Biosciences Inc
2121 JT Equity,MIXI Inc
CNDT UW Equity,Conduent Inc
2504 TT Equity,Goldsun Building Materials Co Ltd
COLL UW Equity,Collegium Pharmaceutical Inc
TBPH UQ Equity,Theravance Biopharma Inc
9509 JT Equity,Hokkaido Electric Power Co Inc
9830 JT Equity,Trusco Nakayama Corp
1802 TT Equity,Taiwan Glass Industry Corp
SHRS IS Equity,Shree Renuka Sugars Ltd
CITYC AB Equity,City Cement Co
ACRE UN Equity,Ares Commercial Real Estate Corp
000902 C2 Equity,Xinyangfeng Agricultural Technology Co Ltd
ZCVCS IS Equity,ZF Commercial Vehicle Control Systems India Ltd
5703 JT Equity,Nippon Light Metal Holdings Co Ltd
603027 C1 Equity,Qianhe Condiment and Food Co Ltd
RECSI NO Equity,REC Silicon ASA
4919 TT Equity,Nuvoton Technology Corp
NTGR UW Equity,NETGEAR Inc
KPR IS Equity,KPR Mill Ltd
BNGO UR Equity,Bionano Genomics Inc
CRON CT Equity,Cronos Group Inc
SRS IM Equity,Saras SpA
ALDAWAA AB Equity,Al-Dawaa Medical Services Co
EBUS NA Equity,Ebusco Holding NV
DANR IM Equity,Danieli & C Officine Meccaniche SpA
8370 JT Equity,Kiyo Bank Ltd/The
FUBO UN Equity,fuboTV Inc
VNDA UQ Equity,Vanda Pharmaceuticals Inc
MSBI UW Equity,Midland States Bancorp Inc
GFT GY Equity,GFT Technologies SE
PGC UW Equity,Peapack-Gladstone Financial Corp
601598 C1 Equity,Sinotrans Ltd
PLC CT Equity,Park Lawn Corp
OINL IS Equity,Oil India Ltd
BSIG UN Equity,Brightsphere Investment Group Inc
SPIMACO AB Equity,Saudi Pharmaceutical Industries & Medical Appliances Corp
GHCL IS Equity,GHCL Ltd
BIOAB SS Equity,BioArctic AB
SAVE UN Equity,Spirit Airlines Inc
DM UN Equity,Desktop Metal Inc
AKSEN TI Equity,Aksa Enerji Uretim AS
TGI UN Equity,Triumph Group Inc
DTL AT Equity,Data#3 Ltd
STR AV Equity,Strabag SE
MP1 AT Equity,Megaport Ltd
SRE AB Equity,Sumou Real Estate Co
LMW IS Equity,Lakshmi Machine Works Ltd
JBI UN Equity,Janus International Group Inc
GMAT3 BS Equity,Grupo Mateus SA
002790 KP Equity,AMOREPACIFIC Group
300035 C2 Equity,Hunan Zhongke Electric Co Ltd
TCW CT Equity,Trican Well Service Ltd
JDSL IS Equity,Jindal Stainless Ltd
XPER UN Equity,Xperi Inc
ASC LN Equity,ASOS PLC
SD UN Equity,SandRidge Energy Inc
DHG AT Equity,Domain Holdings Australia Ltd
4816 JT Equity,Toei Animation Co Ltd
BOE AT Equity,Boss Energy Ltd
000402 C2 Equity,Financial Street Holdings Co Ltd
RLXF IS Equity,Relaxo Footwears Ltd
2931 JT Equity,euglena Co Ltd
2162 HK Equity,Keymed Biosciences Inc
QNST UW Equity,QuinStreet Inc
8628 JT Equity,Matsui Securities Co Ltd
ZZZ CT Equity,Sleep Country Canada Holdings Inc
9948 JT Equity,Arcs Co Ltd
688289 C1 Equity,Sansure Biotech Inc
9832 JT Equity,Autobacs Seven Co Ltd
UHT UN Equity,Universal Health Realty Income Trust
002085 C2 Equity,Zhejiang Wanfeng Auto Wheel Co Ltd
HCKT UW Equity,Hackett Group Inc/The
SAPTCO AB Equity,Saudi Public Transport Co
6185 HK Equity,CanSino Biologics Inc
IJM MK Equity,IJM Corp Bhd
000778 C2 Equity,Xinxing Ductile Iron Pipes Co Ltd
3468 JT Equity,Star Asia Investment Corp
4443 JT Equity,Sansan Inc
THRL LN Equity,Target Healthcare REIT PLC
CRS IS Equity,Cera Sanitaryware Ltd
GALSURF IS Equity,Galaxy Surfactants Ltd
300339 C2 Equity,Jiangsu Hoperun Software Co Ltd
6652 JT Equity,Idec Corp/Japan
BYW6 GY Equity,BayWa AG
CLDT UN Equity,Chatham Lodging Trust
GLXY CT Equity,Galaxy Digital Holdings Ltd
LEHN SE Equity,LEM Holding SA
BFC UR Equity,Bank First Corp
UKCM LN Equity,UK Commercial Property REIT Ltd
JUBLINGR IS Equity,Jubilant Ingrevia Ltd
EVN AV Equity,EVN AG
2386 HK Equity,Sinopec Engineering Group Co Ltd
TRNS UQ Equity,Transcat Inc
000627 C2 Equity,Hubei Biocause Pharmaceutical Co Ltd
600740 C1 Equity,Shanxi Coking Co Ltd
PETD MK Equity,Petronas Dagangan Bhd
HSII UW Equity,Heidrick & Struggles International Inc
MGFL IS Equity,Manappuram Finance Ltd
1208 HK Equity,MMG Ltd
THR UN Equity,Thermon Group Holdings Inc
GCO UN Equity,Genesco Inc
BRKN SE Equity,Burkhalter Holding AG
PEPL IS Equity,Prestige Estates Projects Ltd
300136 C2 Equity,Shenzhen Sunway Communication Co Ltd
CSII UW Equity,Cardiovascular Systems Inc
CHEMANOL AB Equity,Methanol Chemicals Co
002498 C2 Equity,Qingdao Hanhe Cable Co Ltd
RW IS Equity,Raymond Ltd
EBOX LN Equity,Tritax EuroBox PLC
WBD IM Equity,Webuild SpA
SXC UN Equity,SunCoke Energy Inc
GRC UN Equity,Gorman-Rupp Co/The
2634 TT Equity,Aerospace Industrial Development Corp
BAMNB NA Equity,Koninklijke BAM Groep NV
000581 C2 Equity,Weifu High-Technology Group Co Ltd
RHIM LN Equity,RHI Magnesita NV
GOZ AT Equity,Growthpoint Properties Australia Ltd
TROAX SS Equity,Troax Group AB
6278 TT Equity,Taiwan Surface Mounting Technology Corp
NEA AT Equity,Nearmap Ltd
253450 KQ Equity,Studio Dragon Corp
1861 JT Equity,Kumagai Gumi Co Ltd
WTTR UN Equity,Select Energy Services Inc
002851 C2 Equity,Shenzhen Megmeet Electrical Co Ltd
NCAB SS Equity,NCAB Group AB
300296 C2 Equity,Leyard Optoelectronic Co Ltd
PNT UR Equity,Point Biopharma Global Inc
GGR UW Equity,Gogoro Inc
1942 JT Equity,Kandenko Co Ltd
002221 C2 Equity,Oriental Energy Co Ltd
CAMX SS Equity,Camurus AB
RGP UW Equity,Resources Connection Inc
000060 KP Equity,Meritz Fire & Marine Insurance Co Ltd
300457 C2 Equity,Shenzhen Yinghe Technology Co Ltd
1808 TT Equity,Run Long Construction Co Ltd
BOC UN Equity,Boston Omaha Corp
RFF AT Equity,Rural Funds Group
SMT IT Equity,Summit Real Estate Holdings Ltd
STEM LN Equity,SThree PLC
BLDN QD Equity,Baladna
CSMG3 BS Equity,Cia de Saneamento de Minas Gerais-COPASA
9715 JT Equity,Transcosmos Inc
300747 C2 Equity,Wuhan Raycus Fiber Laser Technologies Co Ltd
300888 C2 Equity,Winner Medical Co Ltd
1795 TT Equity,Lotus Pharmaceutical Co Ltd
AUSS NO Equity,Austevoll Seafood ASA
PETZ3 BS Equity,Pet Center Comercio e Participacoes SA
BSOFT IS Equity,Birlasoft Ltd
600329 C1 Equity,Tianjin Pharmaceutical Da Re Tang Group Corp Ltd
DITTO TB Equity,Ditto Thailand PCL
CAF SQ Equity,Construcciones y Auxiliar de Ferrocarriles SA
NGD CT Equity,New Gold Inc
600755 C1 Equity,Xiamen ITG Group Corp Ltd
CFB UW Equity,CrossFirst Bankshares Inc
CASS UW Equity,Cass Information Systems Inc
LPG UN Equity,Dorian LPG Ltd
2602 JT Equity,Nisshin Oillio Group Ltd/The
8850 JT Equity,Starts Corp Inc
TOPG MK Equity,Top Glove Corp Bhd
2257 HK Equity,Sirnaomics Ltd
FTAL IT Equity,Fattal Holdings 1998 Ltd
LIO LN Equity,Liontrust Asset Management PLC
3476 JT Equity,Mirai Corp
4996 JT Equity,Kumiai Chemical Industry Co Ltd
1979 JT Equity,Taikisha Ltd
4547 JT Equity,Kissei Pharmaceutical Co Ltd
6013 JT Equity,Takuma Co Ltd
IHFL IS Equity,Indiabulls Housing Finance Ltd
CPBI IS Equity,Century Plyboards India Ltd
007310 KP Equity,Ottogi Corp
002091 C2 Equity,Jiangsu Guotai International Group Co Ltd
5388 TT Equity,Sercomm Corp
9075 JT Equity,Fukuyama Transporting Co Ltd
2121 HK Equity,Qingdao Ainnovation Technology Group Co Ltd
HYP SJ Equity,Hyprop Investments Ltd
300024 C2 Equity,Siasun Robot & Automation Co Ltd
603228 C1 Equity,Shenzhen Kinwong Electronic Co Ltd
SHCR UW Equity,Sharecare Inc
002610 C2 Equity,Jiangsu Akcome Science & Technology Co Ltd
327 HK Equity,PAX Global Technology Ltd
SRNE UR Equity,Sorrento Therapeutics Inc
GMA AT Equity,Genworth Mortgage Insurance Australia Ltd
ESP LN Equity,Empiric Student Property PLC
CRST LN Equity,Crest Nicholson Holdings plc
240810 KQ Equity,WONIK IPS Co Ltd
5726 JT Equity,OSAKA Titanium Technologies Co Ltd
002182 C2 Equity,Nanjing Yunhai Special Metals Co Ltd
2014 TT Equity,Chung Hung Steel Corp
PENTA TI Equity,Penta Teknoloji Urunleri Dagitim Ticaret AS
BCH TB Equity,Bangkok Chain Hospital PCL
CATC UR Equity,Cambridge Bancorp
HEM SS Equity,Hemnet Group AB
002151 C2 Equity,Beijing BDStar Navigation Co Ltd
002373 C2 Equity,China TransInfo Technology Co Ltd
BORR NO Equity,Borr Drilling Ltd
M TB Equity,MK Restaurants Group PCL
BFLY UN Equity,Butterfly Network Inc
UBA UN Equity,Urstadt Biddle Properties Inc
2005 HK Equity,SSY Group Ltd
SRE KK Equity,Salhia Real Estate Co KSCP
LABB MF Equity,Genomma Lab Internacional SAB de CV
APIC IJ Equity,Pacific Strategic Financial Tbk PT
ARR UN Equity,ARMOUR Residential REIT Inc
INDI UR Equity,indie Semiconductor Inc
AP TB Equity,AP Thailand PCL
002258 C2 Equity,Lier Chemical Co Ltd
8616 JT Equity,Tokai Tokyo Financial Holdings Inc
MOVE SE Equity,Medacta Group SA
300677 C2 Equity,Intco Medical Technology Co Ltd
MBK TB Equity,MBK PCL
4849 JT Equity,en Japan Inc
YNS MK Equity,Yinson Holdings BHD
BLA IS Equity,Balaji Amines Ltd
007070 KP Equity,GS Retail Co Ltd
BOWL UN Equity,Bowlero Corp
600507 C1 Equity,Fangda Special Steel Technology Co Ltd
002925 C2 Equity,Xiamen Intretech Inc
PIPE CT Equity,Pipestone Energy Corp
000880 KP Equity,Hanwha Corp
MYOR IJ Equity,Mayora Indah Tbk PT
GWIND TI Equity,Galata Wind Enerji AS
TABREED DB Equity,National Central Cooling Co PJSC
DIOS SS Equity,Dios Fastigheter AB
ERA FP Equity,Eramet SA
SLDP UW Equity,Solid Power Inc
DHIL UW Equity,Diamond Hill Investment Group Inc
ELCO IT Equity,Elco Ltd
CHE-U CT Equity,Chemtrade Logistics Income Fund
TASK UW Equity,TaskUS Inc
BLD AT Equity,Boral Ltd
688208 C1 Equity,Autel Intelligent Technology Corp Ltd
SUNTV IS Equity,Sun TV Network Ltd
AAC AT Equity,Australian Agricultural Co Ltd
SZG GY Equity,Salzgitter AG
IHS UN Equity,IHS Holding Ltd
EUZ GY Equity,Eckert & Ziegler Strahlen- und Medizintechnik AG
002402 C2 Equity,Shenzhen H&T Intelligent Control Co Ltd
GLXO IS Equity,GlaxoSmithKline Pharmaceuticals Ltd
002183 C2 Equity,Eternal Asia Supply Chain Management Ltd
AMS LN Equity,Advanced Medical Solutions Group PLC
HBH GY Equity,Hornbach Holding AG & Co KGaA
042660 KP Equity,Daewoo Shipbuilding & Marine Engineering Co Ltd
FORTH TB Equity,Forth Corp PCL
RAPT UQ Equity,RAPT Therapeutics Inc
600597 C1 Equity,Bright Dairy & Food Co Ltd
AGRO3 BS Equity,BrasilAgro - Co Brasileira de Propriedades Agricolas
DNTL CT Equity,dentalcorp Holdings Ltd
CRW LN Equity,Craneware PLC
002670 C2 Equity,Guosheng Financial Holding Inc
SSOF IS Equity,Sonata Software Ltd
COF AT Equity,Centuria Office REIT
7380 JT Equity,Juroku Financial Group Inc
AWE LN Equity,Alphawave IP Group PLC
CABLE KK Equity,Gulf Cable & Electrical Industries Co KSCP
WLDL IS Equity,Westlife Development Ltd
4534 JT Equity,Mochida Pharmaceutical Co Ltd
603868 C1 Equity,Shanghai Flyco Electrical Appliance Co Ltd
SIBN UQ Equity,SI-BONE Inc
EBF UN Equity,Ennis Inc
BPOST BB Equity,bpost SA
251270 KP Equity,Netmarble Corp
002139 C2 Equity,Shenzhen Topband Co Ltd
8771 JT Equity,eGuarantee Inc
RNWH LN Equity,Renew Holdings PLC
TEJASNET IS Equity,Tejas Networks Ltd
SBO AV Equity,Schoeller-Bleckmann Oilfield Equipment AG
NVX AT Equity,Novonix Ltd
CVGW UW Equity,Calavo Growers Inc
SHOT SS Equity,Scandic Hotels Group AB
AAD GY Equity,Amadeus Fire AG
2270 JT Equity,Megmilk Snow Brand Co Ltd
MUST SP Equity,Manulife US Real Estate Investment Trust
035760 KQ Equity,CJ ENM Co Ltd
APEX DH Equity,Apex Investment Co PSC
GTFL IS Equity,Garware Technical Fibres Ltd
GUNKUL TB Equity,Gunkul Engineering PCL
300482 C2 Equity,Guangzhou Wondfo Biotech Co Ltd
8153 JT Equity,MOS Food Services Inc
CPF UN Equity,Central Pacific Financial Corp
TRMR LN Equity,Tremor International Ltd
ASTRA AB Equity,Astra Industrial Group
8524 JT Equity,North Pacific Bank Ltd
019170 KP Equity,Shin Poong Pharmaceutical Co Ltd
007390 KQ Equity,Naturecell Co Ltd
NEWAB SS Equity,New Wave Group AB
CBL UN Equity,CBL & Associates Properties Inc
GEKTERNA GA Equity,GEK Terna Holding Real Estate Construction SA
IDT UN Equity,IDT Corp
7906 JT Equity,Yonex Co Ltd
ALPEKA MF Equity,Alpek SAB de CV
002544 C2 Equity,CETC Potevio Science&Technology Co Ltd
BONHR NO Equity,Bonheur ASA
ONE IT Equity,One Software Technologies Ltd
ALKT UW Equity,Alkami Technology Inc
002643 C2 Equity,Valiant Co Ltd
GEST SQ Equity,Gestamp Automocion SA
1904 TT Equity,Cheng Loong Corp
000959 C2 Equity,Beijing Shougang Co Ltd
TRAXIONA MF Equity,Grupo Traxion SAB de CV
4974 JT Equity,Takara Bio Inc
6999 JT Equity,Koa Corp
SPALI TB Equity,Supalai PCL
1961 JT Equity,Sanki Engineering Co Ltd
300623 C2 Equity,Jiangsu Jiejie Microelectronics Co Ltd
HSTM UW Equity,HealthStream Inc
AGUAS/A CC Equity,Aguas Andinas SA
2606 TT Equity,U-Ming Marine Transport Corp
603985 C1 Equity,Jiangyin Hengrun Heavy Industries Co ltd
LUG CT Equity,Lundin Gold Inc
000997 C2 Equity,Newland Digital Technology Co Ltd
111770 KP Equity,Youngone Corp
VERX UQ Equity,Vertex Inc
000422 C2 Equity,Hubei Yihua Chemical Industry Co Ltd
GSM UR Equity,Ferroglobe PLC
1440 TT Equity,Tainan Spinning Co Ltd
3493 JT Equity,Advance Logistics Investment Corp
145020 KQ Equity,Hugel Inc
LUCK PK Equity,Lucky Cement Ltd
SGMO UW Equity,Sangamo Therapeutics Inc
PSFE UN Equity,Paysafe Ltd
603225 C1 Equity,Xinfengming Group Co Ltd
6323 JT Equity,Rorze Corp
IMU AT Equity,Imugene Ltd
377300 KP Equity,Kakaopay Corp
GES UN Equity,Guess? Inc
POSH UW Equity,Poshmark Inc
ALEC UW Equity,Alector Inc
YMAB UW Equity,Y-mAbs Therapeutics Inc
8150 TT Equity,ChipMOS Technologies Inc
MRVE3 BS Equity,MRV Engenharia e Participacoes SA
8130 JT Equity,Sangetsu Corp
000498 C2 Equity,Shandong Hi-Speed Road & Bridge Co Ltd
PRSR LN Equity,PRS REIT Plc/The
CONCHA CC Equity,Vina Concha y Toro SA
AMRJ IS Equity,Amara Raja Batteries Ltd
TRID IS Equity,Trident Ltd/India
011210 KP Equity,Hyundai Wia Corp
9802 TT Equity,Fulgent Sun International Holding Co Ltd
YEXT UN Equity,Yext Inc
300618 C2 Equity,Nanjing Hanrui Cobalt Co Ltd
000951 C2 Equity,CNHTC Jinan Truck Co Ltd
3148 JT Equity,Create SD Holdings Co Ltd
CSTRL IS Equity,Castrol India Ltd
601187 C1 Equity,Xiamen Bank Co Ltd
FORT LN Equity,Forterra PLC
5192 JT Equity,Mitsuboshi Belting Ltd
6908 JT Equity,Iriso Electronics Co Ltd
BBHI IJ Equity,Allo Bank Indonesia Tbk PT
9517 JT Equity,eRex Co Ltd
INVZ UR Equity,Innoviz Technologies Ltd
000403 C2 Equity,Pacific Shuanglin Bio-pharmacy Co Ltd
METROHL IS Equity,Metropolis Healthcare Ltd
088350 KP Equity,Hanwha Life Insurance Co Ltd
GLJ GY Equity,GRENKE AG
ERGO LN Equity,Ergomed PLC
688298 C1 Equity,Zhejiang Orient Gene Biotech Co Ltd
SPRC TB Equity,Star Petroleum Refining PCL
WHR LN Equity,Warehouse Reit PLC
KNOW SS Equity,KNOW IT AB
353200 KP Equity,Daeduck Electronics Co Ltd / New
002399 C2 Equity,Shenzhen Hepalink Pharmaceutical Group Co Ltd
MMS AT Equity,McMillan Shakespeare Ltd
CTRA IJ Equity,Ciputra Development Tbk PT
VGRD IS Equity,V-Guard Industries Ltd
HMST UW Equity,HomeStreet Inc
002706 C2 Equity,Shanghai Liangxin Electrical Co Ltd
ACE IM Equity,ACEA SpA
RADA UR Equity,RADA Electronic Industries Ltd
CD UW Equity,Chindata Group Holdings Ltd
KELYA UW Equity,Kelly Services Inc
002705 C2 Equity,Guangdong Xinbao Electrical Appliances Holdings Co Ltd
VKE SJ Equity,Vukile Property Fund Ltd
KIN BB Equity,Kinepolis Group NV
TRUEB SS Equity,Truecaller AB
000089 C2 Equity,Shenzhen Airport Co Ltd
LEEJAM AB Equity,Leejam Sports Co JSC
ONL UN Equity,Orion Office REIT Inc
SANL IS Equity,Sanofi India Ltd
PLCE UW Equity,Children's Place Inc/The
AEFES TI Equity,Anadolu Efes Biracilik Ve Malt Sanayii AS
1215 TT Equity,Charoen Pokphand Enterprise
CINC UQ Equity,CinCor Pharma Inc
DOMO UQ Equity,Domo Inc
THFF UW Equity,First Financial Corp/IN
PARAUCO CC Equity,Parque Arauco SA
AMRK UW Equity,A-Mark Precious Metals Inc
ORGN UR Equity,Origin Materials Inc
2337 JT Equity,Ichigo Inc
SRI UN Equity,Stoneridge Inc
2659 JT Equity,San-A Co Ltd
NORTHCEM AB Equity,Northern Region Cement Co
GNK UN Equity,Genco Shipping & Trading Ltd
THEEB AB Equity,Theeb Rent A Car Co
8154 JT Equity,Kaga Electronics Co Ltd
KOMN SE Equity,Komax Holding AG
1610 HK Equity,COFCO Joycome Foods Ltd
VIH1 GY Equity,VIB Vermoegen AG
BFS UN Equity,Saul Centers Inc
YTL MK Equity,YTL Corp Bhd
ITM LN Equity,ITM Power PLC
002019 C2 Equity,Yifan Pharmaceutical Co Ltd
ANAB UW Equity,AnaptysBio Inc
DOC AV Equity,DO & CO AG
AOF GY Equity,Atoss Software AG
NTCPH IS Equity,Natco Pharma Ltd
FNAC FP Equity,Fnac Darty SA
237690 KQ Equity,ST Pharm Co Ltd
6804 JT Equity,Hosiden Corp
048410 KQ Equity,Hyundai Bioscience Co Ltd
639 HK Equity,Shougang Fushan Resources Group Ltd
STARK TB Equity,STARK Corp PCL
BGA AT Equity,Bega Cheese Ltd
002249 C2 Equity,Zhongshan Broad Ocean Motor Co Ltd
GKP LN Equity,Gulf Keystone Petroleum Ltd
000967 C2 Equity,Infore Environment Technology Group Co Ltd
EIH IS Equity,EIH Ltd
IR5B ID Equity,Irish Continental Group PLC
4985 JT Equity,Earth Corp
ETD UN Equity,Ethan Allen Interiors Inc
9923 HK Equity,Yeahka Ltd
002960 C2 Equity,Jade Bird Fire Co Ltd
MTRN IT Equity,Maytronics Ltd
2439 TT Equity,Merry Electronics Co Ltd
HIMS UN Equity,Hims & Hers Health Inc
EKT GY Equity,Energiekontor AG
ING AT Equity,Inghams Group Ltd
DCO UN Equity,Ducommun Inc
6454 JT Equity,Max Co Ltd
TOM2 NA Equity,TomTom NV
137400 KQ Equity,People & Technology Inc
SAE GY Equity,Shop Apotheke Europe NV
THRY UR Equity,Thryv Holdings Inc
KCO GY Equity,Kloeckner & Co SE
8218 JT Equity,Komeri Co Ltd
ELN IM Equity,El.En. SpA
7581 JT Equity,Saizeriya Co Ltd
RJEX IS Equity,Rajesh Exports Ltd
004000 KP Equity,LOTTE Fine Chemical Co Ltd
NAJRAN AB Equity,Najran Cement Co
CE IM Equity,Credito Emiliano SpA
2273 HK Equity,Gushengtang Holdings Ltd
600906 C1 Equity,Caida Securities Co Ltd
ACEL UN Equity,Accel Entertainment Inc
KRDMD TI Equity,Kardemir Karabuk Demir Celik Sanayi ve Ticaret AS
000415 C2 Equity,Bohai Leasing Co Ltd
9869 JT Equity,Kato Sangyo Co Ltd
000012 C2 Equity,CSG Holding Co Ltd
002216 C2 Equity,Sanquan Food Co Ltd
UNIP3 BS Equity,Unipar Carbocloro SA
603005 C1 Equity,China Wafer Level CSP Co Ltd
UMG AT Equity,United Malt Grp Ltd
CENT IS Equity,Century Textiles & Industries Ltd
SAFE UN Equity,Safehold Inc
MRE CT Equity,Martinrea International Inc
CRISIL IS Equity,CRISIL Ltd
300458 C2 Equity,All Winner Technology Co Ltd
FFA SJ Equity,Fortress REIT Ltd
IMD AT Equity,Imdex Ltd
MAGEN TI Equity,Margun Enerji Uretim Sanayi VE Ticaret AS
LAMDA GA Equity,LAMDA Development SA
VAR1 GY Equity,Varta AG
IRES ID Equity,Irish Residential Properties REIT PLC
004370 KP Equity,NongShim Co Ltd
CIBUS SS Equity,Cibus Nordic Real Estate AB
029780 KP Equity,Samsung Card Co Ltd
BY UN Equity,Byline Bancorp Inc
ALR PW Equity,Alior Bank SA
3264 TT Equity,Ardentec Corp
300761 C2 Equity,Jiangsu Lihua Animal Husbandry Stock Co Ltd
PGOLD PM Equity,Puregold Price Club Inc
002653 C2 Equity,Haisco Pharmaceutical Group Co Ltd
ANGO UW Equity,AngioDynamics Inc
VLTSA FP Equity,Voltalia SA
1319 TT Equity,Tong Yang Industry Co Ltd
SPNT UN Equity,SiriusPoint Ltd
600171 C1 Equity,Shanghai Belling Co Ltd
VAKBN TI Equity,Turkiye Vakiflar Bankasi TAO
29M AT Equity,29Metals Ltd
9995 HK Equity,Remegen Co Ltd
GOTO IJ Equity,GoTo Gojek Tokopedia Tbk PT
BSLN SE Equity,Basilea Pharmaceutica AG
002511 C2 Equity,C&S Paper Co Ltd
GRAN IS Equity,Granules India Ltd
INRM IT Equity,Inrom Construction Industries Ltd
MOL IM Equity,Gruppo MutuiOnline SpA
7419 JT Equity,Nojima Corp
300428 C2 Equity,Lizhong Sitong Light Alloys Group Co Ltd
AKSA TI Equity,Aksa Akrilik Kimya Sanayii AS
VZIO UN Equity,Vizio Holding Corp
079550 KP Equity,LIG Nex1 Co Ltd
AMSWA UW Equity,American Software Inc/GA
GIC UN Equity,Global Industrial Co
EXFY UW Equity,Expensify Inc
EVGO UW Equity,EVgo Inc
BELL SE Equity,Bell Food Group AG
9412 JT Equity,SKY Perfect JSAT Holdings Inc
603588 C1 Equity,Beijing GeoEnviron Engineering & Technology Inc
MBI UN Equity,MBIA Inc
3006 TT Equity,Elite Semiconductor Microelectronics Technology Inc
6670 TT Equity,Fusheng Precision Co Ltd
SLARL IT Equity,Sella Capital Real Estate Ltd
RPWR IS Equity,Reliance Power Ltd
GMRE UN Equity,Global Medical REIT Inc
GVYM IT Equity,Gav-Yam Lands Corp Ltd
047040 KP Equity,Daewoo Engineering & Construction Co Ltd
SUS SF Equity,Surgical Science Sweden AB
1503 TT Equity,Shihlin Electric & Engineering Corp
7734 JT Equity,Riken Keiki Co Ltd
INDA IS Equity,Intellect Design Arena Ltd
600871 C1 Equity,Sinopec Oilfield Service Corp
6995 JT Equity,Tokai Rika Co Ltd
AMRS UW Equity,Amyris Inc
PFC LN Equity,Petrofac Ltd
9302 JT Equity,Mitsui-Soko Holdings Co Ltd
PCTN LN Equity,Picton Property Income Ltd/The
002539 C2 Equity,Chengdu Wintrue Holding Co Ltd
2481 TT Equity,Pan Jit International Inc
SANA UW Equity,Sana Biotechnology Inc
RLX UN Equity,RLX Technology Inc
ROVR UQ Equity,Rover Group Inc
SENS UA Equity,Senseonics Holdings Inc
VIVA3 BS Equity,Vivara Participacoes SA
FREN IJ Equity,Smartfren Telecom Tbk PT
CAS CT Equity,Cascades Inc
ASM DH Equity,AL Seer Marine Supplies & Equipment Co LLC
LXU UN Equity,LSB Industries Inc
PCELL SF Equity,PowerCell Sweden AB
300613 C2 Equity,Shanghai Fullhan Microelectronics Co Ltd
JUP LN Equity,Jupiter Fund Management PLC
688388 C1 Equity,Guangdong Jia Yuan Technology Shares Co Ltd
ENQ LN Equity,EnQuest PLC
VIMIAN SF Equity,Vimian Group AB
SKISB SS Equity,SkiStar AB
CENCOSHO CC Equity,Cencosud Shopping SA
9936 JT Equity,Ohsho Food Service Corp
MFEA IM Equity,MFE-MediaForEurope NV
HANA TB Equity,Hana Microelectronics PCL
EB UN Equity,Eventbrite Inc
9956 JT Equity,Valor Holdings Co Ltd
CUV AT Equity,Clinuvel Pharmaceuticals Ltd
TLS UQ Equity,Telos Corp
6996 JT Equity,Nichicon Corp
002745 C2 Equity,MLS Co Ltd
GEVO UR Equity,Gevo Inc
SIS CT Equity,Savaria Corp
600377 C1 Equity,Jiangsu Expressway Co Ltd
AFYA UW Equity,Afya Ltd
EQU SJ Equity,Equites Property Fund Ltd
ITAUCORP CC Equity,Itau CorpBanca Chile SA
600409 C1 Equity,Tangshan Sanyou Chemical Industries Co Ltd
