id_ticker,fecha,Weight,Shares,Price,id_sector,id_country,Revenue:Q,Total Return:M-6
859,2022-07-27,0.021075,152.773,93.34,3,11,1802808064,-8.166079399
5410,2022-07-27,0.001661,109.308,10.28,5,11,154208992,-31.51232794
4888,2022-07-27,0.001699,42.586,26.99,10,11,684566016,-18.96394003
6730,2022-07-27,0.000723,353.859,51,10,33,3494821888,2.031254233
1628,2022-07-27,0.007327,284.111,17.45,10,11,5538999808,-31.07738886
22,2022-07-27,0.436277,859.935,343.27,4,11,5167000064,-1.785594072
636,2022-07-27,0.029801,114.568,176,9,11,495040000,-9.10339184
623,2022-07-27,0.017957,807.76,56.5,6,24,8914080768,22.03023959
8235,2022-07-27,0.000805,257.373,175.8,10,14,,-31.4886988
3715,2022-07-27,0.002345,591.195,825,9,44,26692676,8.435677687
3278,2022-07-27,0.003166,205.364,10.43,9,11,216144000,-34.75157909
8260,2022-07-27,0.000362,74.684,262,10,18,27072000000,26.85905907
1559,2022-07-27,0.010479,2.839,18390,5,29,19292000256,-6.145916959
975,2022-07-27,0.018506,4.977,18525,5,29,19292000256,-11.93420246
9459,2022-07-27,0.000223,37.86,5.76,2,19,,-27.69426725
4685,2022-07-27,0.001599,87.047,16.02,1,15,0,-7.452334188
6993,2022-07-27,0.00045,410,13.3,11,46,69156624,40.00000201
9246,2022-07-27,0.000243,10.192,20.8,4,15,19786000,-14.22680727
7093,2022-07-27,0.000716,29.723,61.2,5,24,381275264,-19.52662944
5689,2022-07-27,0.001423,679.913,6.3,5,43,570846016,9.185445608
7301,2022-07-27,0.000649,46.978,747.9,11,18,10867699712,-6.415343749
9212,2022-07-27,0.000248,28.736,466.95,5,18,10726800384,-28.94163989
10400,2022-07-27,0.000122,7.272,911.2,1,18,8371400192,-5.379022616
8825,2022-07-27,0.000401,485.953,20.6,3,33,1128475008,12.28098865
4236,2022-07-27,0.00195,1431.257,34,10,33,1.11E+11,-11.02726722
8753,2022-07-27,0.000358,297.961,750,3,52,91046445056,-19.31427111
2033,2022-07-27,0.006022,53.065,76.78,5,11,5074100224,-23.49305104
8522,2022-07-27,0.000408,2600,0.39,9,37,,-22.31075584
1187,2022-07-27,0.012643,62.24,137.44,4,11,191924000,10.34925658
6318,2022-07-27,0.000841,50.484,11.27,3,14,152848000,-15.40286226
6219,2022-07-27,0.001027,36.627,1442.55,10,18,3249530112,34.87712271
3781,2022-07-27,0.002219,958.664,1.549,2,30,4861899776,-16.38577016
6499,2022-07-27,0.000656,7298.953,910,10,39,5.63E+12,23.80952381
8498,2022-07-27,0.000437,16.649,1351.35,4,11,650099968,-15.42137709
9967,2022-07-27,0.00026,53.213,3.3,4,11,57452000,-25.67567771
240,2022-07-27,0.064914,278.689,157.6,10,11,4199000064,2.7155929
4357,2022-07-27,0.001761,96.703,12.32,4,11,51717720,-37.74634096
8964,2022-07-27,0.000297,27.823,1701.21,6,64,25199403008,3.47391641
10674,2022-07-27,0.000066,665.38,1005,5,39,3.61E+11,-16.94214876
1160,2022-07-27,0.014046,8024.785,4.36,2,42,1643235968,-10.56842111
10010,2022-07-27,0.00023,327.236,146,2,44,12200000,-14.82209841
8901,2022-07-27,0.000643,32.996,13.04,7,31,318542016,-28.00303902
10498,2022-07-27,0.000176,26.604,44.2,7,40,261664992,8.333337229
920,2022-07-27,0.018722,234.93,53.92,5,11,2200999936,-11.53596412
10153,2022-07-27,0.000101,10.367,526.75,2,18,1886830976,4.717953267
1306,2022-07-27,0.010815,51.314,142.6,8,11,304240992,-28.5177191
5084,2022-07-27,0.001516,33.408,103.5,2,37,2800766976,37.09803484
7841,2022-07-27,0.000582,22.928,15.77,4,11,11106000,-19.248829
8210,2022-07-27,0.000567,14.677,2090.15,4,18,5702499840,-19.35000729
1313,2022-07-27,0.011839,350.709,22.84,10,11,1235699968,15.00503248
9399,2022-07-27,0.000234,108.314,7.74,8,27,342727008,-47.00722907
4329,2022-07-27,0.001717,53.648,21.65,1,11,406800000,-25.62630656
5616,2022-07-27,0.001236,30.467,27.46,5,11,444977984,-16.41922092
2592,2022-07-27,0.00516,39.882,87.54,5,11,1165500032,-5.727334632
8740,2022-07-27,0.000396,53.616,4.94,7,41,199000000,91.23783389
7995,2022-07-27,0.000351,72.098,59,10,46,1887250048,76.91155232
8748,2022-07-27,0.000411,23.266,11.94,3,11,142599008,-13.22674868
2920,2022-07-27,0.004364,288.152,819.35,2,18,89596502016,-8.380858015
3010,2022-07-27,0.002539,378.573,362.75,8,18,9388000256,-3.202134757
5962,2022-07-27,0.001047,908.493,3.47,3,43,2406000128,-15.8254748
3960,2022-07-27,0.002751,70.584,26.37,5,11,405000000,7.488549656
1210,2022-07-27,0.012195,4171.824,8.8,2,43,7671081984,9.597937236
8782,2022-07-27,0.000158,30.599,278.8,5,18,13964300288,4.693954402
1598,2022-07-27,0.007738,645.481,8.022,2,31,609800000,-19.77999687
9619,2022-07-27,0.0003,1.963,102.2,5,20,172203008,-19.50280795
215,2022-07-27,0.070851,842.879,56.25,10,20,36439998464,-13.82515249
7032,2022-07-27,0.000892,47.724,12.64,2,11,40000000,-0.079045656
7798,2022-07-27,0.000571,15.271,25.3,2,11,110609000,-13.79628138
6262,2022-07-27,0.000834,13.008,205.8,2,52,2643087872,-55.06550152
6744,2022-07-27,0.000796,1265.159,15.7,9,33,1990516992,24.60316932
10427,2022-07-27,0.000129,121.741,3.2,10,43,478511008,10.1280911
9730,2022-07-27,0.000196,2.283,276,5,52,49578856,-23.57178278
8468,2022-07-27,0.000402,2103.424,0.575,2,43,396460992,0
3364,2022-07-27,0.002815,2240.836,47.25,2,45,30179000320,-15.08786367
4510,2022-07-27,0.002107,2652.495,0.519,4,16,,55.85585199
4931,2022-07-27,0.001866,20.496,61.59,10,11,344287008,1.466226324
46,2022-07-27,0.246716,259.587,636,10,17,18726000640,-7.301034221
10136,2022-07-27,0.000156,411.887,9.45,10,33,737593984,9.299530816
2811,2022-07-27,0.004162,64.098,43.93,2,11,242520000,-15.898798
8985,2022-07-27,0.000283,246.333,11650,4,39,3.04E+12,6.392694064
6180,2022-07-27,0.001097,10.454,70.98,2,11,66156000,-28.3609184
7533,2022-07-27,0.000581,18.641,21.1,2,11,37678000,-15.82012033
8370,2022-07-27,0.000556,153.965,8.999,5,42,1290904960,17.57138815
34,2022-07-27,0.28287,739.283,258.89,10,11,5718400000,5.248950387
2987,2022-07-27,0.00375,130.386,73.1,9,24,55249208,-5.433382163
3111,2022-07-27,0.003593,337.393,12150,3,38,,0.140113739
9823,2022-07-27,0.00033,33.804,6.6,10,14,192008000,-29.03226055
9085,2022-07-27,0.000328,444.276,2.22,9,43,250810000,2.295434783
332,2022-07-27,0.053707,545.054,66.67,4,11,1844199936,-5.4269056
190,2022-07-27,0.075145,149.709,339.62,8,11,66102001664,33.55035964
9873,2022-07-27,0.000345,18.025,12.8,1,30,85143000,2.085299788
278,2022-07-27,0.069228,159.527,293.62,2,11,1380999936,-9.491053091
6441,2022-07-27,0.001075,49.877,150.9,8,25,362200000,-42.41138427
7481,2022-07-27,0.000797,410.212,1.9,1,19,,18.74999674
6410,2022-07-27,0.000413,64.921,4.3,4,21,1493000,-42.12651023
4928,2022-07-27,0.001241,13.168,63.77,10,11,115289000,7.338832893
3461,2022-07-27,0.00153,309.706,277.7,4,14,,-32.66719316
7904,2022-07-27,0.00058,23.297,16.84,3,11,132242000,4.466496749
6222,2022-07-27,0.001315,78.541,11.33,10,11,219419008,-29.71464433
5419,2022-07-27,0.001287,49.832,1397.2,2,18,1064600000,-10.14502106
3368,2022-07-27,0.003407,627.14,5.93,11,48,,3.485446262
5700,2022-07-27,0.001638,26.573,41.71,2,11,805460992,-20.69084248
3834,2022-07-27,0.002861,85.078,22.75,8,11,482228992,-6.532457447
7127,2022-07-27,0.000903,93.006,8.47,5,15,128400000,-6.92307789
9634,2022-07-27,0.000263,63.452,224,10,18,9477600256,9.217678962
863,2022-07-27,0.027119,63.289,289.92,4,11,285447008,-17.52154836
3036,2022-07-27,0.003546,408.366,488,8,38,77714568,51.55279503
3621,2022-07-27,0.003055,56.711,36.45,10,11,1269650944,-20.44176736
5325,2022-07-27,0.001254,12.707,66.77,8,11,0,19.4668051
7406,2022-07-27,0.000762,72.865,9.12,1,15,189975008,13.43283494
4966,2022-07-27,0.00109,123.193,31.76,7,27,1890354944,47.36435798
2507,2022-07-27,0.004554,11734.944,3930,1,39,123087664,8.579140824
118,2022-07-27,0.129532,1377.379,63.63,7,11,7273999872,-4.630466294
3779,2022-07-27,0.002506,108.471,15.63,8,11,142672000,-20.61960543
81,2022-07-27,0.1846,1339.866,93.22,8,26,8088999936,-8.420866122
8735,2022-07-27,0.000362,83.268,1008,8,35,55567000,10.20560145
1562,2022-07-27,0.008252,201.338,27.73,5,11,1416558976,-2.233928757
5988,2022-07-27,0.000837,199.364,2.84,8,11,100559000,-32.54157035
8219,2022-07-27,0.000422,565.379,118.9,2,64,42674413568,-12.061609
8054,2022-07-27,0.00056,4.57,80,8,16,,-34.42622951
4350,2022-07-27,0.002828,11.314,169.14,7,11,417600000,-9.240775416
7257,2022-07-27,0.000389,6563.417,600,6,39,489340800,17.64705882
8969,2022-07-27,0.000352,80.356,11.14,2,24,508942016,-39.19213685
2035,2022-07-27,0.006532,27.3,161.88,8,11,351207008,-2.039331387
5817,2022-07-27,0.001175,100.881,599.55,7,18,9936539648,-40.16364567
7461,2022-07-27,0.000828,24.534,22.04,8,16,,-43.19265578
1925,2022-07-27,0.006001,304.133,17.21,6,15,1531000064,20.34964234
7880,2022-07-27,0.000619,10343.727,2.25,9,45,12256616448,-27.65273068
4897,2022-07-27,0.001394,25.291,37.3,5,11,134680000,-9.925140366
3555,2022-07-27,0.002519,4929.093,5175,2,39,2.36E+12,-3.333526695
7460,2022-07-27,0.000674,344.797,48.75,8,33,3819726080,8.765556484
5911,2022-07-27,0.001218,356.716,12.26,11,27,533919008,13.51851863
3494,2022-07-27,0.002976,858.103,48.2,3,34,6562425856,-21.27214181
8991,2022-07-27,0.000393,13.815,1537.95,1,18,5328497152,66.32779004
7856,2022-07-27,0.000564,41.703,34.4,8,24,513322176,3.303310252
4119,2022-07-27,0.002011,34.695,39.21,4,11,288700000,-7.028188225
8329,2022-07-27,0.000611,31.621,12.94,10,36,36044000,-0.527290133
8270,2022-07-27,0.000548,33.077,116,10,25,3155000064,-10.17141596
2504,2022-07-27,0.005096,1156.536,4.81,11,48,,8.127106175
7659,2022-07-27,0.000827,89.073,6.215,10,30,470176992,-4.736358175
3898,2022-07-27,0.002392,20.2,79.25,4,41,208408000,-13.30096166
271,2022-07-27,0.056284,48.104,791.67,10,50,2248000000,-20.23476243
6372,2022-07-27,0.001031,42.321,61.9,1,24,305017152,21.36024292
4492,2022-07-27,0.0023,236.421,366,11,45,85904998400,15.0283929
6517,2022-07-27,0.000946,40.122,15.96,1,15,592740992,47.09499809
6266,2022-07-27,0.000829,64.544,8.59,9,17,43021000,-3.148676498
254,2022-07-27,0.057296,622.762,62.25,2,11,15756000256,-3.289933372
16,2022-07-27,0.574103,2290.628,169.58,3,11,28821999616,-42.44501989
7175,2022-07-27,0.000754,43.733,887.5,10,18,4763100160,56.39380361
6886,2022-07-27,0.000756,26.997,1515.85,8,18,3058996992,-37.88189387
4162,2022-07-27,0.002045,163.467,8.37,1,36,582000000,-7.100262518
9631,2022-07-27,0.000272,128.424,441,7,44,72478536,-21.45177602
3244,2022-07-27,0.003325,25.813,86.2,2,17,2007200000,-7.193326571
5127,2022-07-27,0.001878,104.231,12.19,2,11,106349000,-26.81724483
370,2022-07-27,0.050965,1933.567,22.99,2,15,-4071000064,-9.092779565
8313,2022-07-27,0.000521,455.9,3.44,11,43,272384000,-1.620207137
7070,2022-07-27,0.00078,1487.252,0.33,3,31,721500032,-39.49284126
9822,2022-07-27,0.000252,275.516,0.6125,3,31,654300032,-45.93998207
5148,2022-07-27,0.002114,146.725,14.08,2,19,,-19.40223596
4697,2022-07-27,0.002237,75.412,25.87,7,15,1126552960,-11.1775217
7645,2022-07-27,0.000522,68.513,97.6,1,60,4213444352,20.52070646
2368,2022-07-27,0.005381,82.729,71,5,48,471348000,-16.12318189
706,2022-07-27,0.026687,292.162,79.67,10,15,9642000384,-19.51108708
5579,2022-07-27,0.001509,284.567,298,5,14,,-5.263282486
7420,2022-07-27,0.000752,332.4,524.7,2,35,2256662016,-8.429317241
2937,2022-07-27,0.004155,36.095,77.88,11,11,208938000,4.213644829
6632,2022-07-27,0.000775,446.124,94,2,18,14813500416,-37.77499893
9675,2022-07-27,0.000387,93.364,4.05,5,19,,-6.928274489
5192,2022-07-27,0.001302,86.635,10.17,4,11,307600000,16.09588825
3061,2022-07-27,0.002156,2866.269,2.7,10,27,8762175488,-62.60387637
877,2022-07-27,0.016637,358.382,31.41,10,11,2854309120,-22.66312872
5281,2022-07-27,0.001505,126.529,8.05,3,11,118075000,-32.29604745
5896,2022-07-27,0.001476,42.754,1940,5,14,,-5.229343191
6382,2022-07-27,0.00109,22.371,11300,9,35,46544000,-17.46939623
3913,2022-07-27,0.002159,13.964,104.63,7,11,195235008,38.8832678
1747,2022-07-27,0.008394,3925.354,2.09,9,19,,-14.28931102
3166,2022-07-27,0.002871,23.926,81.18,5,11,145372992,7.871518393
6189,2022-07-27,0.000403,89.046,54.85,7,46,12271396864,32.68020869
9775,2022-07-27,0.00028,548.259,0.5,1,19,,29.87013309
1919,2022-07-27,0.005702,165.309,23.34,6,11,377839008,8.058779527
1663,2022-07-27,0.01059,52.945,135.34,10,11,3015663104,-10.28174288
4602,2022-07-27,0.001922,27.99,46.47,10,11,1040654016,-7.761015809
9237,2022-07-27,0.000243,57.638,228.05,10,18,5425831936,9.69216438
8799,2022-07-27,0.000333,24.33,739.65,1,18,13343699968,41.80407574
10652,2022-07-27,0.000135,266.132,1.53,4,43,89091000,-32.52133654
1303,2022-07-27,0.011309,54.216,141.14,5,11,994675968,-20.41276514
9665,2022-07-27,0.000155,48.708,172.65,1,18,1149256960,-5.014560367
4914,2022-07-27,0.001446,5423.27,2700,8,39,1.09E+12,14.80219842
7171,2022-07-27,0.000647,605.315,3.43,2,52,1750322048,-59.64705804
7616,2022-07-27,0.000338,158.444,7.65,5,27,235096000,21.99595137
1197,2022-07-27,0.00817,163.626,48.8,1,19,,-9.529105526
10149,2022-07-27,0.000162,107.571,81.45,5,18,2642596096,-27.37405632
4273,2022-07-27,0.00209,114.177,122,2,40,2016999936,-13.93594522
5342,2022-07-27,0.001376,961.001,3.8,1,56,656464000,-15.94397747
2502,2022-07-27,0.005959,2065.417,2.71,9,32,167804992,10.10226817
2875,2022-07-27,0.004591,3419.867,33.5,10,33,19688497152,10.74380165
5786,2022-07-27,0.001792,25.19,497.9,10,25,206000000,-41.06646052
5171,2022-07-27,0.001049,114.345,6.21,4,11,163200000,-19.45525282
7401,2022-07-27,0.000688,21.508,19.86,8,11,17484000,-23.51097137
7330,2022-07-27,0.000569,15.658,92.4,4,24,106598704,-27.89393459
4149,2022-07-27,0.002146,902.12,7.16,5,43,2867599872,5.418161785
7770,2022-07-27,0.000667,38.732,15.03,9,15,32526000,-28.82737925
604,2022-07-27,0.031234,247.463,85.4,7,11,1536800000,-12.32603528
711,2022-07-27,0.025353,13.222,1297.4,2,11,2606235904,9.344053027
3002,2022-07-27,0.004829,1958.275,138.6,7,14,,-37.22825897
1872,2022-07-27,0.00915,55.276,112,4,11,765000000,-22.7435234
1092,2022-07-27,0.01403,36.761,258.23,2,11,182228992,-21.42120795
625,2022-07-27,0.025517,650.856,26.235,10,16,6808000000,-26.72707125
6367,2022-07-27,0.001516,5.008,204.81,8,11,58879000,-24.59704919
9424,2022-07-27,0.000205,172.231,4.27,4,27,975499008,-40.67494772
4251,2022-07-27,0.002061,242.8925,5.74,10,28,474944992,-41.06776277
8022,2022-07-27,0.000737,256.423,161.5,9,14,16205000,-13.72152813
2248,2022-07-27,0.005314,55.304,65.01,5,11,1150041984,29.37121364
10508,2022-07-27,0.000121,2164.805,540,5,39,1.19E+12,15.38461538
7708,2022-07-27,0.000598,74.873,431.9,9,18,945500032,79.06973566
10212,2022-07-27,0.000161,729.343,0.665,11,43,1883773952,-4.729875184
4103,2022-07-27,0.003223,75.329,28.95,5,11,1100499968,-20.22967213
574,2022-07-27,0.030755,61.927,336.03,1,11,1230800000,-9.602070436
8401,2022-07-27,0.000455,17.682,17.41,4,11,72754000,-1.191833041
3709,2022-07-27,0.002547,23.002,25670,9,35,393000000,-6.925308194
2316,2022-07-27,0.006128,3252.261,1.77,9,32,187674000,4.732698106
9629,2022-07-27,0.000213,6.569,7520,4,35,604526016,-29.45148282
698,2022-07-27,0.020922,994.469,1138.1,10,18,2.59E+11,33.97866918
122,2022-07-27,0.116901,500.262,158.11,2,11,5378999808,8.071155791
4467,2022-07-27,0.001789,486.714,198.8,2,18,28974399488,29.1856959
7408,2022-07-27,0.000647,22.327,6719,2,35,1533373952,-10.53262317
5336,2022-07-27,0.001472,25.087,39.7,9,11,319464000,-7.581458742
3319,2022-07-27,0.003201,14,153,1,51,1060408000,-9.832137915
9720,2022-07-27,0.000238,4590.135,525,9,39,81202692096,20.41284404
145,2022-07-27,0.116678,568.527,138.86,5,11,8702000128,-16.7407449
6896,2022-07-27,0.000726,62.925,11.28,5,19,,5.168665546
2203,2022-07-27,0.005932,61.358,65.41,4,11,1177325952,-12.38837934
2353,2022-07-27,0.004633,55.378,56.61,8,11,294976000,7.521365564
6046,2022-07-27,0.001247,64.085,13.02,3,17,341700000,-18.00724193
9029,2022-07-27,0.000407,66.636,5.33,1,15,14654000,1.305078386
9050,2022-07-27,0.0003,121.053,1.66,3,31,153091008,-15.8499694
7444,2022-07-27,0.000741,8071.1,930,3,39,2.60E+12,8.139534884
5690,2022-07-27,0.000949,89.389,10.38,5,19,,20.38196948
1168,2022-07-27,0.012802,485.181,1483,1,14,,-17.66328629
3991,2022-07-27,0.002062,13.928,100.18,4,35,108497000,-45.8545033
1717,2022-07-27,0.009765,2588.818,212,2,14,,4.699365676
9287,2022-07-27,0.000187,860.697,2.78,9,60,847437120,15.37851087
5652,2022-07-27,0.001222,236.984,3.49,8,11,11992000,2.949849603
3805,2022-07-27,0.001785,47.533,25.41,9,18,71428000,21.36474228
3853,2022-07-27,0.002286,32.427,47.69,10,11,349535008,-4.421987845
7908,2022-07-27,0.000547,686.884,184.5,9,35,37279000,-18.2960284
7964,2022-07-27,0.000938,112.1595,5.66,10,13,2341035008,-37.32004413
331,2022-07-27,0.053695,373.043,97.39,7,11,1518573952,17.09751297
4834,2022-07-27,0.000977,58.872,11.23,11,11,32169000,12.29999542
5236,2022-07-27,0.001605,123.566,8.79,4,11,116986000,-47.64741225
114,2022-07-27,0.117899,1810.111,44.07,7,11,4818999808,-9.223255885
3721,2022-07-27,0.002681,7.224,242.5,9,16,,-15.39623783
1651,2022-07-27,0.007644,692.179,7.39,5,36,1295000064,-21.80983092
5672,2022-07-27,0.00093,49.487,12.71,10,11,574400000,43.13062922
2916,2022-07-27,0.004517,138.605,22.05,10,11,1040200000,-2.562969267
4353,2022-07-27,0.001286,34.614,25.14,4,11,53280000,-2.746618883
4654,2022-07-27,0.001826,12.501,98.81,8,11,574942976,-12.93506087
8333,2022-07-27,0.000458,31.726,781.15,2,18,10513099776,-11.96286779
2942,2022-07-27,0.003576,28.86,83.83,5,11,770787008,15.64532
4633,2022-07-27,0.001588,64.777,16.41,6,55,3245829120,18.01426187
535,2022-07-27,0.026259,58.091,305.85,8,11,8054000128,10.87547556
10139,2022-07-27,0.000257,89.514,155.5,1,18,4678897152,-6.749519397
2593,2022-07-27,0.005022,481.128,2830,6,59,1.93E+12,14.09528026
7019,2022-07-27,0.000789,21.572,24.48,2,31,77865000,-40.75403278
9428,2022-07-27,0.000296,122.14,131,1,18,7834056192,17.59762789
7992,2022-07-27,0.000672,98.8,4.6,3,13,3148078080,-40.66978469
1085,2022-07-27,0.013382,207.482,43.16,10,31,328500000,-22.49913537
4104,2022-07-27,0.002159,5599.327,14.5,7,45,18297536512,-13.06954595
4792,2022-07-27,0.001805,357.501,83,2,62,4072999936,-2.565220947
5116,2022-07-27,0.001992,14.163,94.1,9,41,32954000,-20.23707561
4813,2022-07-27,0.001988,536.614,208.2,3,14,78100000,13.46961964
7747,2022-07-27,0.000893,252.466,198.9,10,14,,-34.18266517
6432,2022-07-27,0.001036,30.342,22.85,8,20,41466456,-15.82067615
8914,2022-07-27,0.000304,3450.727,2.2,5,33,34934000,41.93549131
6140,2022-07-27,0.000875,22.382,26.46,8,11,2382000,-30.8416094
1595,2022-07-27,0.009262,25.243,248.25,2,11,470400000,-5.68395589
588,2022-07-27,0.027259,360.793,51.12,1,11,3922299904,30.05291867
3964,2022-07-27,0.003066,1282.076,129.35,5,39,1.69E+11,-25.72494365
2560,2022-07-27,0.004626,47.489,247.6,8,24,566967168,25.23046725
7134,2022-07-27,0.000779,15.384,34.28,10,11,163424000,-2.396199725
6742,2022-07-27,0.000873,6.108,93.4,8,16,,-14.97522903
7948,2022-07-27,0.000473,132.965,12.77,5,27,1965790976,-16.25369266
1542,2022-07-27,0.013946,414.739,224.1,7,40,1231500032,6.622552952
6075,2022-07-27,0.0011,43.093,16.68,10,16,,21.59207584
2517,2022-07-27,0.004408,95.627,31.19,1,11,166258000,-16.7156211
6579,2022-07-27,0.001282,146.847,8.53,4,19,,-36.34328376
2859,2022-07-27,0.003994,2017.22,1.86,9,32,,5.048749997
8899,2022-07-27,0.000251,72.834,41.66,8,46,2186802944,27.0896931
164,2022-07-27,0.073973,556.249,89.98,6,11,38058000384,26.82132013
6063,2022-07-27,0.001414,416.964,22.6,5,40,142942000,-9.385955702
2601,2022-07-27,0.004758,4342.707,2.729,1,42,0,18.39997484
3327,2022-07-27,0.003281,80.016,2217.95,4,18,34112419840,-22.80274271
7804,2022-07-27,0.000701,68.325,30.9,4,43,611556992,-20.14907511
6049,2022-07-27,0.00112,11387.521,3.7,2,45,11132000256,-0.396126116
1467,2022-07-27,0.009688,2744.586,3.45,2,19,,10.96747037
5261,2022-07-27,0.002726,350.706,5.26,8,11,298046016,44.903583
10197,2022-07-27,0.000144,1564.121,935,10,39,3.12E+12,6.378469426
1445,2022-07-27,0.014706,591.939,16.81,9,11,409800000,-20.87201769
725,2022-07-27,0.029087,43.636,451.01,4,11,377713984,25.32286204
2394,2022-07-27,0.005958,431.121,9.35,4,11,166102000,-9.046686534
309,2022-07-27,0.065298,367.363,173.73,2,19,,-1.493622928
7998,2022-07-27,0.000539,4.267,110.17,9,15,260906000,-15.83252072
10141,2022-07-27,0.000196,1736.997,0.34,5,43,810713984,2.666667987
5764,2022-07-27,0.001346,79.939,11.39,5,11,742000000,53.71120888
2488,2022-07-27,0.004567,479.753,515,7,18,21610000384,12.53199728
2748,2022-07-27,0.004649,54.965,57.23,5,11,253075008,4.759286881
5335,2022-07-27,0.001646,2252.542,2.2,10,43,905163008,-7.903764875
9230,2022-07-27,0.000271,817.862,0.826,9,42,11204346,-9.230774572
6988,2022-07-27,0.000825,78.617,9.15,10,15,1155037952,-8.291735754
2451,2022-07-27,0.004398,2.942,80864.95,10,18,53048201216,14.56600135
5918,2022-07-27,0.00127,328.287,13.88,7,27,22340812800,-36.1880597
8140,2022-07-27,0.000561,29.508,16.57,9,15,67392000,1.644844671
545,2022-07-27,0.034928,129.242,180.85,8,20,5198000128,-2.584171683
24,2022-07-27,0.339452,2517.564,91.23,8,11,15900999680,15.15373912
10076,2022-07-27,0.000179,40.435,227.65,6,11,2.32E+11,-3.638160202
5940,2022-07-27,0.001079,77.178,786,5,14,,-11.08597285
2747,2022-07-27,0.004835,326.298,9.915,9,30,113898000,2.094168396
7142,2022-07-27,0.000825,16.501,33.45,5,17,255300000,0.6934395
232,2022-07-27,0.083957,359.486,158.02,8,11,6065999872,6.324861704
1722,2022-07-27,0.012384,4335.14,160.55,5,14,,4.511250862
549,2022-07-27,0.025273,716.091,23.88,6,11,1768999936,21.05276287
3531,2022-07-27,0.002899,184.181,17958,10,38,,-7.613701413
9695,2022-07-27,0.000242,179.716,72.85,6,18,2.48E+11,67.85713344
4743,2022-07-27,0.001747,58.098,20.34,5,11,329564992,22.87382778
2431,2022-07-27,0.004978,49.518,68.02,8,11,709000,-36.91922889
836,2022-07-27,0.019514,240.604,70.74,7,15,4274200064,6.293633742
5228,2022-07-27,0.001318,36.304,24.57,8,23,10389987,2.460384336
6864,2022-07-27,0.000751,300.996,8.96,10,27,1675101056,-31.91794653
3472,2022-07-27,0.00411,109.343,25.43,8,11,244292992,0.712872496
353,2022-07-27,0.066081,843.764,52.99,4,11,1446899968,-18.15886159
9670,2022-07-27,0.000233,35.248,339.75,10,18,4815464960,60.3778069
88,2022-07-27,0.166379,1364.364,82.51,2,11,14462000128,-17.17780826
1895,2022-07-27,0.007197,37.102,131.24,5,11,372312992,0.328118555
7957,2022-07-27,0.000522,576.426,0.885,8,19,2011000,-21.33333418
6563,2022-07-27,0.000823,20.809,26.77,2,11,78361000,2.903292597
357,2022-07-27,0.052659,78.658,452.97,2,11,551806016,-7.465999356
3976,2022-07-27,0.002346,17.21,92.25,11,11,36196000,-6.651593677
2,2022-07-27,2.968926,7474.92,268.74,4,11,51865001984,-9.967496139
9870,2022-07-27,0.000241,1241.184,0.585,9,43,433228000,-12.03008125
4305,2022-07-27,0.002329,26.671,59.09,3,11,460127008,-10.80754694
2892,2022-07-27,0.003713,15.912,157.87,3,11,337774016,-1.071567047
276,2022-07-27,0.056734,166.718,230.25,4,11,1892000000,3.984693994
830,2022-07-27,0.01855,115.907,8658.1,10,18,2.65E+11,-1.837833409
6098,2022-07-27,0.001676,199.536,472,1,14,,-29.74419731
8562,2022-07-27,0.000263,79.192,3794,7,38,,-34.5862069
2148,2022-07-27,0.005357,45.462,79.73,5,11,958579008,0.358887929
3020,2022-07-27,0.003619,9.333,262.4,4,11,119277000,-17.8588249
4292,2022-07-27,0.002053,1216.458,86.85,10,18,,23.77824593
7513,2022-07-27,0.000557,145.423,2.562,5,31,722926976,-37.92146398
940,2022-07-27,0.019532,575.924,22.695,1,53,21835999232,-14.92586562
8722,2022-07-27,0.000376,157.694,2719,10,38,,-1.643834697
8413,2022-07-27,0.00031,13.771,1218.95,5,18,985800000,-43.05832041
398,2022-07-27,0.04547,177.857,172.98,2,11,2036242048,3.799036854
6212,2022-07-27,0.001318,681.851,48.25,2,33,4447819776,-13.53599747
850,2022-07-27,0.028526,268.215,71.96,3,11,798630976,-32.43192574
2985,2022-07-27,0.003155,54.404,3136.85,4,18,31210999808,-11.66729996
426,2022-07-27,0.042176,22.407,1273.56,8,11,897790976,-8.80016448
9563,2022-07-27,0.000131,2214.219,600,4,39,5.17E+12,-7.563638388
1246,2022-07-27,0.009046,109.867,55.71,6,11,913500032,26.17399624
5370,2022-07-27,0.00133,18710.451,720,8,11,1.87E+12,-7.47328337
8563,2022-07-27,0.000424,388.393,284,3,59,1.84E+11,-25.70330747
8858,2022-07-27,0.000257,18.189,764.6,1,18,2078344960,9.12686096
2029,2022-07-27,0.006337,311.391,13.77,2,11,294616000,-5.656595541
6358,2022-07-27,0.001359,92.603,102.7,3,25,1379000064,14.55561904
6118,2022-07-27,0.001063,107.43,11286,10,38,,-1.515018007
2832,2022-07-27,0.004688,35.791,88.63,10,11,1419041024,-10.1480152
5406,2022-07-27,0.001422,88.182,14.07,5,15,521564000,26.60607227
9878,2022-07-27,0.000199,58.489,184.1,1,18,4485534208,-11.57540403
5803,2022-07-27,0.001058,812.229,1486,2,38,,-23.05903811
10651,2022-07-27,0.000094,466.715,1950,8,39,,20
1135,2022-07-27,0.017425,1375.806,14450,3,38,4.71E+11,-12.58545438
